date,sh_volume,vix_close,target_5d,target_21d
2012-10-18,5893937151.0,15.03,27053022978.0,112473768951.0
2012-10-19,6063524064.0,17.06,26125467067.0,110424926128.0
2012-10-22,4836996206.0,16.62,26674252832.0,107856339557.0
2012-10-23,5402064616.0,18.83,27025359758.0,106967587511.0
2012-10-24,5325831788.0,18.33,27218134931.0,106612012941.0
2012-10-25,5424606304.0,18.12,26151195388.0,106170810506.0
2012-10-26,5135968153.0,17.81,26046196809.0,106044556687.0
2012-10-31,5385781971.0,18.6,26991158729.0,106714120155.0
2012-11-01,5753171542.0,16.69,26816823927.0,105617038295.0
2012-11-02,5518606961.0,17.59,26649797371.0,105030563901.0
2012-11-05,4357666761.0,18.42,26176183725.0,106642554278.0
2012-11-06,5030969574.0,17.58,26315183484.0,106479609242.0
2012-11-07,6330743891.0,19.08,26120528238.0,104813780007.0
2012-11-08,5578836740.0,18.49,26394108741.0,103713131324.0
2012-11-09,5351580405.0,18.61,27198050268.0,103839446183.0
2012-11-12,3884053115.0,16.68,28360067556.0,105381370532.0
2012-11-13,5169969333.0,16.65,27923397527.0,105367085550.0
2012-11-14,6136088645.0,17.92,25801990123.0,104222301097.0
2012-11-15,5852417243.0,17.99,22217982515.0,103688653094.0
2012-11-16,6155521932.0,16.41,20575773153.0,103824034543.0
2012-11-19,5046070403.0,15.24,20499959968.0,104524618651.0
2012-11-20,4733299304.0,15.08,20750064533.0,105127895042.0
2012-11-21,4014681241.0,15.31,21745097626.0,109150623945.0
2012-11-23,2268409635.0,15.14,25532033430.0,108735118431.0
2012-11-26,4513312570.0,15.5,25674810542.0,107526610876.0
2012-11-27,4970257218.0,15.92,25636685891.0,106710659527.0
2012-11-28,4983403869.0,15.51,26622939160.0,105269997624.0
2012-11-29,5009714334.0,15.06,26481249364.0,105000794496.0
2012-11-30,6055345439.0,15.87,25090818581.0,105255426912.0
2012-12-03,4656089682.0,16.64,24912916956.0,106186957721.0
2012-12-04,4932132567.0,17.12,25458679653.0,106394843191.0
2012-12-05,5969657138.0,16.46,24914999979.0,105395686456.0
2012-12-06,4868024538.0,16.58,25202659792.0,105823469136.0
2012-12-07,4664914656.0,15.9,25529049328.0,106520808239.0
2012-12-10,4478188057.0,16.05,26369630511.0,107814297895.0
2012-12-11,5477895264.0,15.57,27182638628.0,107395989402.0
2012-12-12,5425977464.0,15.95,27503315675.0,106805503984.0
2012-12-13,5155684351.0,16.56,27684207019.0,106612484400.0
2012-12-14,4991304192.0,17.0,30730312971.0,106423388884.0
2012-12-17,5318769240.0,16.34,27264447852.0,106561835516.0
2012-12-18,6290903381.0,15.57,24278349486.0,105830252789.0
2012-12-19,5746654511.0,17.36,22686000844.0,105397879619.0
2012-12-20,5336575695.0,17.67,20892167115.0,105318589553.0
2012-12-21,8037410144.0,17.84,17595268177.0,102976948899.0
2012-12-24,1852904121.0,17.84,22052341911.0,106496135583.0
2012-12-26,3304805015.0,19.48,24335157387.0,108487616028.0
2012-12-27,4154305869.0,19.47,25320869555.0,110438696827.0
2012-12-28,3542741966.0,22.72,26748627992.0,112615456934.0
2012-12-31,4740511206.0,18.02,27303924004.0,114061980872.0
2013-01-02,6309977855.0,14.68,26356199908.0,113650929620.0
2013-01-03,5587620491.0,14.56,26540257130.0,113310792735.0
2013-01-04,5140018037.0,13.83,26459825864.0,113856525369.0
2013-01-07,4970500403.0,13.79,26324817507.0,114470627855.0
2013-01-08,5295807218.0,13.62,25991675056.0,114701875112.0
2013-01-09,5362253759.0,13.81,25431629973.0,114108663008.0
2013-01-10,5771677713.0,13.49,25117168132.0,112565900697.0
2013-01-11,5059586771.0,13.36,25616902015.0,112699147537.0
2013-01-14,4835492046.0,13.52,26095691310.0,113046678516.0
2013-01-15,4962664767.0,13.55,26390312172.0,113728064331.0
2013-01-16,4802208676.0,13.42,27283872986.0,114588749886.0
2013-01-17,5457215872.0,13.57,27198747919.0,114677821660.0
2013-01-18,5559320654.0,12.46,26935712725.0,115333520140.0
2013-01-22,5314281341.0,12.43,27726818052.0,116314989000.0
2013-01-23,5257285629.0,12.46,28189034496.0,116007913890.0
2013-01-24,5695769490.0,12.69,28680300150.0,116216016790.0
2013-01-25,5372090805.0,12.89,29207135948.0,116619418750.0
2013-01-28,5296285460.0,13.57,29158334094.0,116557674993.0
2013-01-29,6105386668.0,13.31,28738698097.0,116336517662.0
2013-01-30,5719502073.0,14.32,28603798913.0,116139934588.0
2013-01-31,6187035144.0,14.28,27943818244.0,115036105575.0
2013-02-01,5898926603.0,12.9,26813933296.0,114587262525.0
2013-02-04,5247483606.0,14.67,25795365092.0,114725391268.0
2013-02-05,5685750671.0,13.72,25302448032.0,114305123104.0
2013-02-06,5584602889.0,13.41,24900868168.0,113943792496.0
2013-02-07,5527054475.0,13.5,25017864275.0,113114716846.0
2013-02-08,4769041655.0,13.02,25911716851.0,113253435976.0
2013-02-11,4228915402.0,12.94,27229089095.0,113653574248.0
2013-02-12,5192833611.0,12.64,28251274618.0,113549192283.0
2013-02-13,5183023025.0,12.98,29364001794.0,115809021354.0
2013-02-14,5644050582.0,12.66,28670161731.0,114860137345.0
2013-02-15,5662894231.0,12.46,28911139890.0,114645501828.0
2013-02-19,5546287646.0,12.31,29140345009.0,113998417382.0
2013-02-20,6215019134.0,14.68,28159867578.0,112694607623.0
2013-02-21,6295750201.0,15.22,27748346714.0,111016883496.0
2013-02-22,4950210519.0,14.17,28321055194.0,110874331526.0
2013-02-25,5903872390.0,18.99,27500388935.0,109254257025.0
2013-02-26,5775492765.0,16.87,27174979723.0,107765857867.0
2013-02-27,5234541703.0,14.73,27326050369.0,107476784742.0
2013-02-28,5884229337.0,15.51,26707303539.0,105825991428.0
2013-03-01,5522918999.0,15.36,26407656821.0,105180955097.0
2013-03-04,5083206131.0,14.01,26022429515.0,105962619995.0
2013-03-05,5450083553.0,13.48,25480106747.0,105313502620.0
2013-03-06,5385612349.0,13.53,24723548072.0,104993769377.0
2013-03-07,5265482507.0,13.06,24546517211.0,103906178839.0
2013-03-08,5223272281.0,12.59,26766097026.0,103396196622.0
2013-03-11,4697978825.0,11.56,26763284774.0,103916962693.0
2013-03-12,4907760785.0,12.27,27303782703.0,104214080201.0
2013-03-13,4629053674.0,11.83,27573932229.0,104234062516.0
2013-03-14,5088451646.0,11.3,27396689958.0,105550957841.0
2013-03-15,7442852096.0,11.3,24571863936.0,103240786481.0
2013-03-18,4695166573.0,13.36,24684355912.0,104647630545.0
2013-03-19,5448258714.0,14.39,23519895087.0,104831019882.0
2013-03-20,4899203200.0,12.67,22907785494.0,105203195736.0
2013-03-21,4911209375.0,13.99,22942044697.0,104894392909.0
2013-03-22,4618026074.0,13.57,22557454646.0,105497916075.0
2013-03-25,4807658549.0,13.74,22627678765.0,105986700288.0
2013-03-26,4283797889.0,12.77,24208751905.0,107573576483.0
2013-03-27,4287093607.0,13.15,24722624476.0,108195489431.0
2013-03-28,4945468578.0,12.7,24843035004.0,107696606821.0
2013-04-01,4233436023.0,13.58,24787490950.0,109136880522.0
2013-04-02,4877882668.0,12.78,24622898346.0,109682273005.0
2013-04-03,5864871029.0,14.21,23976772213.0,108920875635.0
2013-04-04,4800966178.0,13.89,24380684328.0,109416061483.0
2013-04-05,5065879106.0,13.92,23963841211.0,108864692679.0
2013-04-08,4177891969.0,13.19,26191296213.0,109644363832.0
2013-04-09,4713290064.0,12.84,26610686885.0,110179140129.0
2013-04-10,5218744896.0,12.36,27493952626.0,110241417888.0
2013-04-11,5204878293.0,12.24,27920722384.0,109768049561.0
2013-04-12,4649035989.0,12.06,28543065449.0,109619288738.0
2013-04-15,6405346971.0,17.27,26740125026.0,108461988326.0
2013-04-16,5132680736.0,13.96,26828993530.0,108787571793.0
2013-04-17,6102010637.0,16.51,26023425655.0,108123819226.0
2013-04-18,5631648051.0,17.56,26262451688.0,107743449631.0
2013-04-19,5271379054.0,14.97,25900079189.0,107453782865.0
2013-04-22,4602406548.0,14.39,25744258609.0,108091755499.0
2013-04-23,5221549240.0,13.48,26196419093.0,109374862564.0
2013-04-24,5296442762.0,13.61,26323251482.0,109777701821.0
2013-04-25,5870674084.0,13.62,25556051057.0,108069754605.0
2013-04-26,4909006555.0,13.61,25943196528.0,108356080016.0
2013-04-29,4446585968.0,13.71,26011120862.0,109245555792.0
2013-04-30,5673709724.0,13.52,25294974260.0,108841006294.0
2013-05-01,5423275151.0,14.49,25119765470.0,109429728764.0
2013-05-02,5103473659.0,13.59,25297314466.0,110331118420.0
2013-05-03,5296152026.0,12.85,24732672406.0,110514126613.0
2013-05-06,4514510302.0,12.66,24718437270.0,111394976289.0
2013-05-07,4957563122.0,12.83,25008920707.0,111768149299.0
2013-05-08,5248066361.0,12.66,25219118549.0,111504932431.0
2013-05-09,5281022655.0,13.13,25376353964.0,110731045430.0
2013-05-10,4731509966.0,12.59,25896122454.0,110955027904.0
2013-05-13,4500275166.0,12.55,26377559576.0,111250563660.0
2013-05-14,5248046559.0,12.77,26369892199.0,110968457015.0
2013-05-15,5458264203.0,12.81,27416284301.0,109863032030.0
2013-05-16,5438258070.0,13.07,27677308250.0,109109871339.0
2013-05-17,5251278456.0,12.45,26588756662.0,108599218541.0
2013-05-20,4981712288.0,13.02,26802376340.0,108755358407.0
2013-05-21,5240379182.0,13.37,26898058902.0,110330983527.0
2013-05-22,6504656305.0,13.82,25662562823.0,112416269857.0
2013-05-23,5699282019.0,14.07,25975278425.0,113422257950.0
2013-05-24,4162726868.0,13.99,27817414872.0,114623155509.0
2013-05-28,5195331966.0,14.48,28101243125.0,114591846837.0
2013-05-29,5336061744.0,14.83,28160541359.0,114240509716.0
2013-05-30,5269160226.0,14.53,28222117265.0,117494746703.0
2013-05-31,6011997621.0,16.3,27194969137.0,116170131340.0
2013-06-03,6004863315.0,16.28,25697241476.0,115126572970.0
2013-06-04,5479160219.0,16.27,25173573697.0,112489162007.0
2013-06-05,5395359978.0,17.5,24574024641.0,110902015620.0
2013-06-06,5330736132.0,16.63,24209228423.0,110571141119.0
2013-06-07,4984849493.0,15.14,23577218148.0,110349641925.0
2013-06-10,4507135654.0,15.44,23755179873.0,110396719614.0
2013-06-11,4955492440.0,17.07,23540313091.0,110553865884.0
2013-06-12,4795810922.0,18.59,23882354323.0,110406931371.0
2013-06-13,4965939914.0,16.41,25732418711.0,109479568538.0
2013-06-14,4352839218.0,17.15,29969522128.0,109764563176.0
2013-06-17,4685097379.0,16.8,31989694861.0,109770574128.0
2013-06-18,4740625658.0,16.61,32612693630.0,110174940930.0
2013-06-19,5137852154.0,16.64,32638864770.0,110078319635.0
2013-06-20,6816004302.0,20.49,30807585091.0,107493379716.0
2013-06-21,8589942635.0,18.9,30741039669.0,103579699658.0
2013-06-24,6705270112.0,20.11,28723151815.0,102026230618.0
2013-06-25,5363624427.0,18.47,28320832333.0,102165822435.0
2013-06-26,5164023294.0,17.21,25998558295.0,101522858756.0
2013-06-27,4984724623.0,16.86,24822047263.0,100887704657.0
2013-06-28,8523397213.0,16.86,21298511681.0,97407557127.0
2013-07-01,4687382258.0,16.37,21374479722.0,98481653688.0
2013-07-02,4961304945.0,16.44,20967388120.0,99169115837.0
2013-07-03,2841749256.0,16.2,23238277574.0,101142092946.0
2013-07-05,3808213591.0,14.89,24078940392.0,101318606207.0
2013-07-08,4999861631.0,14.78,23117655842.0,100999877651.0
2013-07-09,4763350299.0,14.35,22992139399.0,100931645869.0
2013-07-10,4554213343.0,14.21,23129034387.0,101265566525.0
2013-07-11,5112638710.0,14.01,23161388137.0,100652624093.0
2013-07-12,4648876409.0,13.84,23553742587.0,100162759215.0
2013-07-15,4038577081.0,13.79,23746229889.0,100774841656.0
2013-07-16,4637833856.0,14.42,23784658610.0,100599708952.0
2013-07-17,4691108331.0,13.78,24245351351.0,101031532122.0
2013-07-18,5144992460.0,13.77,24603575135.0,100578999943.0
2013-07-19,5041230859.0,12.54,24083403891.0,99809081940.0
2013-07-22,4231064383.0,12.29,24201910032.0,99831555309.0
2013-07-23,4676262577.0,12.66,24568897138.0,99498267016.0
2013-07-24,5151801072.0,13.18,25178574885.0,97776740120.0
2013-07-25,5503216244.0,12.97,25324125735.0,96324497650.0
2013-07-26,4521059615.0,12.72,25617792485.0,95621797543.0
2013-07-29,4349570524.0,13.39,25252948813.0,96095236784.0
2013-07-30,5043249683.0,13.39,24890832205.0,95162777427.0
2013-07-31,5761478819.0,13.45,23824471903.0,93238267036.0
2013-08-01,5648767094.0,12.94,23063838808.0,91602843699.0
2013-08-02,4814726365.0,11.98,22748808721.0,92155141554.0
2013-08-05,3984726852.0,11.84,22923093400.0,93287474638.0
2013-08-06,4681133075.0,12.72,22892619847.0,93074317503.0
2013-08-07,4695118517.0,12.98,22660202482.0,93194347942.0
2013-08-08,4888133999.0,12.73,22894999984.0,93043501862.0
2013-08-09,4499696278.0,13.41,23087763987.0,94060452505.0
2013-08-12,4159011531.0,12.81,23200065312.0,94740744557.0
2013-08-13,4650659522.0,12.31,22802943542.0,94811329264.0
2013-08-14,4462701152.0,13.04,22683216674.0,94508287379.0
2013-08-15,5122931501.0,14.73,20990559349.0,93966930321.0
2013-08-16,4692460281.0,14.37,20349072842.0,93529156017.0
2013-08-19,4271312856.0,15.1,19896119494.0,95016649751.0
2013-08-20,4253537752.0,14.91,20465591507.0,96215657555.0
2013-08-21,4342974284.0,15.94,20233407549.0,99627509104.0
2013-08-22,3430274176.0,14.76,20640101801.0,101036560866.0
2013-08-23,4050973774.0,13.98,20602471784.0,102052845901.0
2013-08-26,3818359508.0,14.99,22151136496.0,103169021504.0
2013-08-27,4823009765.0,16.77,22445186667.0,102936889165.0
2013-08-28,4110790326.0,16.49,22802372281.0,103478341046.0
2013-08-29,3836968428.0,16.81,23780552809.0,104832879083.0
2013-08-30,4013343757.0,17.01,24504496971.0,105920341583.0
2013-09-03,5367024220.0,16.61,24654119672.0,105512816514.0
2013-09-04,5117059936.0,15.88,24376363319.0,105542679544.0
2013-09-05,4467975940.0,15.77,24629631608.0,105512386013.0
2013-09-06,4815148956.0,15.85,23974141919.0,104847897524.0
2013-09-09,4737287919.0,15.63,23818428443.0,105741222900.0
2013-09-10,5516646921.0,14.53,22556467499.0,106022514939.0
2013-09-11,4839303583.0,13.82,23475970506.0,106434659222.0
2013-09-12,4721244229.0,14.29,24207271833.0,106381833663.0
2013-09-13,4159659267.0,14.16,27802438399.0,106285472391.0
2013-09-16,4581574443.0,14.38,28060189894.0,106729189097.0
2013-09-17,4254685977.0,14.53,28872762726.0,107756993776.0
2013-09-18,5758806590.0,13.59,28048491247.0,107392199858.0
2013-09-19,5452545556.0,13.16,27186823117.0,107518931158.0
2013-09-20,7754825833.0,13.12,24084239491.0,104526393902.0
2013-09-23,4839325938.0,14.31,24436420018.0,105393431579.0
2013-09-24,5067258809.0,14.08,24469967466.0,105912641378.0
2013-09-25,4934535111.0,14.01,24494931506.0,106641026860.0
2013-09-26,4590877426.0,14.06,25050977046.0,107425400948.0
2013-09-27,4652242207.0,15.46,24836417248.0,107958297083.0
2013-09-30,5191506465.0,16.6,23795571250.0,107970727590.0
2013-10-01,5100806257.0,15.54,24325378288.0,108320829388.0
2013-10-02,4959499151.0,16.6,25163818097.0,109456477411.0
2013-10-03,5146922966.0,17.67,25268342997.0,109902864433.0
2013-10-04,4437682409.0,16.74,25499079258.0,110449589349.0
2013-10-07,4150660467.0,19.41,25411716786.0,111693022372.0
2013-10-08,5630613295.0,20.34,24806394640.0,111372633539.0
2013-10-09,5797938960.0,19.6,24290946336.0,111998080995.0
2013-10-10,5251447866.0,16.48,24433511142.0,112493375804.0
2013-10-11,4668418670.0,15.72,25344369328.0,111940084986.0
2013-10-14,4063297995.0,16.07,26043359910.0,112844110650.0
2013-10-15,5025291149.0,18.66,26724432376.0,112969283319.0
2013-10-16,5282490656.0,14.71,27028410328.0,112741021936.0
2013-10-17,5394012672.0,13.48,27297318249.0,112510767551.0
2013-10-18,5579276856.0,13.04,27093292907.0,111910326616.0
2013-10-21,4762288577.0,13.16,27516142672.0,112082884201.0
2013-10-22,5706363615.0,13.33,27013716029.0,111193596156.0
2013-10-23,5586468608.0,13.42,26878155476.0,110536273595.0
2013-10-24,5662920593.0,13.2,27310382057.0,109626635065.0
2013-10-25,5375251514.0,13.09,27528440531.0,109023690417.0
2013-10-28,5185138342.0,13.31,27327709514.0,109134507757.0
2013-10-29,5203936972.0,13.41,27517866032.0,107975062627.0
2013-10-30,5450908055.0,13.65,27377182439.0,104950715043.0
2013-10-31,6095147174.0,13.75,27705421681.0,103592564416.0
2013-11-01,5593309988.0,13.28,27858854368.0,103288603045.0
2013-11-04,4984407325.0,12.93,26989574895.0,103701738316.0
2013-11-05,5394093490.0,13.27,26562805064.0,103456879064.0
2013-11-06,5310224462.0,12.67,26403044420.0,102975507471.0
2013-11-07,6423386416.0,13.91,25033887277.0,101324034775.0
2013-11-08,5746742675.0,12.9,24450902889.0,100476960592.0
2013-11-11,4115127852.0,12.53,25314610958.0,101687875476.0
2013-11-12,4967323659.0,12.82,25282133461.0,101917366149.0
2013-11-13,5150463818.0,12.52,24948745213.0,101362390256.0
2013-11-14,5054229273.0,12.37,24823661987.0,101375860597.0
2013-11-15,5163758287.0,12.19,24413185763.0,101244823778.0
2013-11-18,4978835921.0,13.1,24206656708.0,102707061791.0
2013-11-19,4934846162.0,13.39,24567766228.0,102996975023.0
2013-11-20,4817075570.0,13.4,23795182500.0,106703218736.0
2013-11-21,4929146047.0,12.66,21292596924.0,106360870770.0
2013-11-22,4753282063.0,12.26,21276311408.0,103702433934.0
2013-11-25,4772306866.0,12.79,21793353159.0,102070429792.0
2013-11-26,5295955682.0,12.81,21894940073.0,100058621938.0
2013-11-27,4044491842.0,12.98,22999682469.0,99561449151.0
2013-11-29,2426560471.0,13.7,25401974867.0,100796281413.0
2013-12-02,4736996547.0,14.23,25436892040.0,100808927182.0
2013-12-03,5289348617.0,14.55,25047211915.0,99897226675.0
2013-12-04,5397542596.0,14.7,24975712055.0,100017989625.0
2013-12-05,5149234238.0,15.08,25023292149.0,100593746785.0
2013-12-06,4828852869.0,13.79,24789927205.0,101709556025.0
2013-12-09,4771913720.0,13.49,25085713099.0,102675477928.0
2013-12-10,4899668492.0,13.91,25218766075.0,103235617305.0
2013-12-11,5326042736.0,15.42,26333797273.0,103858261610.0
2013-12-12,5196814332.0,15.54,26361742335.0,104056621414.0
2013-12-13,4595487925.0,15.76,30289573693.0,105306084237.0
2013-12-16,5067699614.0,16.03,29808672160.0,105690432310.0
2013-12-17,5032721468.0,16.21,26870795919.0,106464911484.0
2013-12-18,6441073934.0,13.8,23570024709.0,105783715664.0
2013-12-19,5224759394.0,14.15,21629413143.0,105890696104.0
2013-12-20,8523319283.0,13.79,16653412915.0,103511405411.0
2013-12-23,4586798081.0,13.04,15728007567.0,105979071835.0
2013-12-24,2094845227.0,12.48,18382804656.0,110228331077.0
2013-12-26,3140302724.0,12.33,19620150042.0,112514697872.0
2013-12-27,3284147828.0,12.46,21854307760.0,115319582982.0
2013-12-30,3547319055.0,13.56,24031980103.0,117415653301.0
2013-12-31,3661392733.0,13.72,26315249479.0,119996743539.0
2014-01-02,4749642316.0,14.23,27303442786.0,122612618498.0
2014-01-03,4377648110.0,13.76,28385602545.0,124379012386.0
2014-01-06,5518305546.0,13.55,28815984040.0,124917158358.0
2014-01-07,5724991398.0,12.92,28486166778.0,124873302548.0
2014-01-08,5944662109.0,12.87,28386455417.0,124649631464.0
2014-01-09,5737835623.0,12.89,28100667481.0,123979607556.0
2014-01-10,5459807869.0,12.14,28448060254.0,124117191011.0
2014-01-13,5948687041.0,13.28,28259251327.0,123429324883.0
2014-01-14,5395174136.0,12.28,28195817025.0,123494896741.0
2014-01-15,5844950748.0,12.28,28494894867.0,122584228812.0
2014-01-16,5452047687.0,12.53,30097311685.0,122339340249.0
2014-01-17,5807200642.0,12.44,30634215512.0,122050701169.0
2014-01-21,5759878114.0,12.87,30301006917.0,121604659834.0
2014-01-22,5331739834.0,12.84,31058300021.0,121764008983.0
2014-01-23,6144028590.0,13.77,30557660805.0,121755106478.0
2014-01-24,7054464505.0,18.14,29745679271.0,120261178060.0
2014-01-27,6344104469.0,17.42,30767092077.0,119684760840.0
2014-01-28,5426669519.0,15.8,31484464556.0,119800816630.0
2014-01-29,6089032938.0,17.35,31451883136.0,120146012207.0
2014-01-30,5643389374.0,17.29,31489629350.0,119977817417.0
2014-01-31,6242482971.0,18.41,30968137404.0,120014479075.0
2014-02-03,7365517275.0,21.44,28670431844.0,118154979978.0
2014-02-04,6144041998.0,19.11,28123781170.0,117462960841.0
2014-02-05,6056451518.0,19.95,27328150565.0,117070411252.0
2014-02-06,5681135588.0,17.23,27107760971.0,116476245801.0
2014-02-07,5720991025.0,15.29,26321052765.0,116552860382.0
2014-02-10,5067811715.0,15.26,26460400174.0,116816235519.0
2014-02-11,5597391324.0,14.51,26381570412.0,117193441931.0
2014-02-12,5260820913.0,14.3,26434586278.0,117345154931.0
2014-02-13,5460745994.0,14.14,26464929267.0,116514679805.0
2014-02-14,4934282819.0,13.57,27665772533.0,116402192688.0
2014-02-18,5207159124.0,13.87,28019149496.0,116402991653.0
2014-02-19,5518561562.0,15.5,28268275183.0,115981560474.0
2014-02-20,5313836779.0,14.79,28497163713.0,119136979724.0
2014-02-21,5491088983.0,14.68,29440303245.0,119438768172.0
2014-02-24,6135126085.0,14.23,28780371744.0,118716262283.0
2014-02-25,5560536087.0,13.67,29498980286.0,119088769861.0
2014-02-26,5767687249.0,14.35,29237311215.0,119226936351.0
2014-02-27,5542725309.0,14.04,29146608767.0,118623114077.0
2014-02-28,6434228515.0,14.0,28376282181.0,117473719372.0
2014-03-03,5475194584.0,16.0,27988057734.0,117424132309.0
2014-03-04,6279144629.0,14.1,27506518711.0,116400443555.0
2014-03-05,5506018178.0,13.89,27331687385.0,115932158204.0
2014-03-06,5452022861.0,14.21,27854262260.0,116651065065.0
2014-03-07,5663901929.0,14.11,27602894244.0,117267839435.0
2014-03-10,5086970137.0,14.2,27146194975.0,117951436361.0
2014-03-11,5797605606.0,14.8,26170385071.0,117363603478.0
2014-03-12,5331186852.0,14.47,26047156308.0,118156379732.0
2014-03-13,5974597736.0,16.22,25169688955.0,118132639873.0
2014-03-14,5412533913.0,17.82,28226411071.0,117655576306.0
2014-03-17,4630270868.0,15.64,29389017634.0,119089253427.0
2014-03-18,4821795702.0,14.52,29979842128.0,119229746035.0
2014-03-19,5207958089.0,15.12,30704927704.0,119219754263.0
2014-03-20,5097130383.0,14.52,31513651060.0,118274715042.0
2014-03-21,8469256029.0,15.0,27983298066.0,114840798966.0
2014-03-24,5792877431.0,15.09,27475254445.0,113854505965.0
2014-03-25,5412620196.0,14.02,27488241770.0,113679048723.0
2014-03-26,5933043665.0,14.93,26810653980.0,112965424564.0
2014-03-27,5905853739.0,14.62,25942533068.0,113388024397.0
2014-03-28,4938903035.0,14.41,27174559755.0,113775608018.0
2014-03-31,5284833810.0,13.88,28170402244.0,114213226652.0
2014-04-01,5425607521.0,13.1,28515361786.0,114258516227.0
2014-04-02,5255455875.0,13.09,28469678634.0,113871211687.0
2014-04-03,5037732827.0,13.37,29555908913.0,113048708858.0
2014-04-04,6170929722.0,13.96,29335837068.0,111953342850.0
2014-04-07,6280676299.0,15.57,27990631115.0,111685671892.0
2014-04-08,5770567063.0,14.89,28284012041.0,111647927490.0
2014-04-09,5209772723.0,13.82,28036527628.0,111387321790.0
2014-04-10,6123963106.0,15.89,27110530839.0,110064196724.0
2014-04-11,5950857877.0,17.03,25311764124.0,108892709503.0
2014-04-14,4935470346.0,16.11,25411633731.0,108478326338.0
2014-04-15,6063947989.0,15.61,24154270172.0,107953472863.0
2014-04-16,4962288310.0,14.18,24429144816.0,107833483522.0
2014-04-17,5197966317.0,13.36,24450598005.0,106829926961.0
2014-04-21,4152091162.0,13.25,26626960415.0,107428242750.0
2014-04-22,5035339953.0,13.19,26918107118.0,106799244415.0
2014-04-23,4806584430.0,13.27,27833975132.0,106504393568.0
2014-04-24,5237162954.0,13.32,28067709274.0,105168666202.0
2014-04-25,5219419506.0,14.06,27716441103.0,104586601338.0
2014-04-28,6328453572.0,13.97,25603217529.0,102867754874.0
2014-04-29,5326486656.0,13.71,25352294587.0,101906767796.0
2014-04-30,5722452444.0,13.41,25642847484.0,101250347417.0
2014-05-01,5470897096.0,13.25,25904773049.0,99897869769.0
2014-05-02,4868151335.0,12.91,25985788737.0,99553571840.0
2014-05-05,4215229998.0,13.29,26571396779.0,99682778344.0
2014-05-06,5075563714.0,13.8,26275203721.0,99570603267.0
2014-05-07,6013005341.0,13.4,24783285561.0,97927953757.0
2014-05-08,5732822661.0,13.43,24589557414.0,96699808816.0
2014-05-09,4949167023.0,12.92,24482689360.0,96162805474.0
2014-05-12,4800838040.0,12.23,23876261076.0,95780758178.0
2014-05-13,4779370656.0,12.13,23847297371.0,95916284393.0
2014-05-14,4521087181.0,12.17,23732551808.0,95686995835.0
2014-05-15,5539094514.0,13.17,22705190877.0,94723401137.0
2014-05-16,4842298969.0,12.44,21764327496.0,94627284854.0
2014-05-19,4194409756.0,12.42,22207272382.0,95295880133.0
2014-05-20,4750406951.0,12.96,22066472539.0,95304307948.0
2014-05-21,4406341618.0,11.91,22025630499.0,97903144258.0
2014-05-22,4511733583.0,12.03,22579928981.0,97764689235.0
2014-05-23,3901435588.0,11.36,22796912841.0,98850943094.0
2014-05-27,4637354642.0,11.51,22683411605.0,98974612883.0
2014-05-28,4609607108.0,11.68,22418240999.0,98633114920.0
2014-05-29,4365499578.0,11.57,23016130058.0,102497790748.0
2014-05-30,5066032065.0,11.4,22320453824.0,102246796105.0
2014-06-02,4118419448.0,11.58,22706712096.0,103201633973.0
2014-06-03,4523853406.0,11.87,22595022371.0,103025722584.0
2014-06-04,4344436502.0,12.08,22669376613.0,101604863066.0
2014-06-05,4963388637.0,11.68,22620884847.0,100923671869.0
2014-06-06,4370355831.0,10.73,22542327639.0,102008011953.0
2014-06-09,4504677720.0,11.15,22613149735.0,102017855478.0
2014-06-10,4412163681.0,10.99,22947168740.0,102328045930.0
2014-06-11,4418790744.0,11.6,23391383031.0,101994387825.0
2014-06-12,4914896871.0,12.56,23235320926.0,101312786402.0
2014-06-13,4291798623.0,12.18,25948700231.0,102014671496.0
2014-06-16,4575499816.0,12.65,25746478975.0,102788160481.0
2014-06-17,4746182686.0,12.06,25987985736.0,103347604655.0
2014-06-18,4863005035.0,10.61,25886005132.0,103293733287.0
2014-06-19,4758834766.0,10.62,25395279511.0,102642914672.0
2014-06-20,7005177928.0,10.85,26620276989.0,100175455828.0
2014-06-23,4373278560.0,10.98,27062035851.0,100531009582.0
2014-06-24,4987689447.0,12.13,27147603720.0,100671532541.0
2014-06-25,4761024431.0,11.59,26734521306.0,100217146715.0
2014-06-26,4268109145.0,11.63,25389989145.0,100481186608.0
2014-06-27,8230175406.0,11.26,21442011179.0,97456722066.0
2014-06-30,4815037422.0,11.57,22081669672.0,97885333068.0
2014-07-01,5073257316.0,11.15,21522933601.0,99260983412.0
2014-07-02,4347942017.0,10.82,21897345717.0,100703346923.0
2014-07-03,2923576984.0,10.32,23058901372.0,102445288208.0
2014-07-07,4282197440.0,11.33,23009999380.0,103422012776.0
2014-07-08,5454695915.0,11.98,22548987182.0,103225549808.0
2014-07-09,4514521245.0,11.65,23383454738.0,103721393195.0
2014-07-10,4722354133.0,12.59,23966727465.0,103586437165.0
2014-07-11,4085132639.0,12.08,24690728493.0,103759184964.0
2014-07-14,4233295448.0,11.82,24565449196.0,103639138268.0
2014-07-15,4993683717.0,11.96,24109484563.0,102876022333.0
2014-07-16,5348988801.0,11.0,23489328076.0,101599746454.0
