date,sh_volume,vix_close,target_volume
2014-07-29,5205710864.0,13.28,5243648424.0
2014-07-30,5243648424.0,13.33,6448907660.0
2014-07-31,6448907660.0,16.95,5790305528.0
2014-08-01,5790305528.0,17.03,4665518269.0
2014-08-04,4665518269.0,15.12,5258922008.0
2014-08-05,5258922008.0,16.87,5258232947.0
2014-08-06,5258232947.0,16.37,5010364632.0
2014-08-07,5010364632.0,16.66,4587398103.0
2014-08-08,4587398103.0,15.77,4257880438.0
2014-08-11,4257880438.0,14.23,4113248752.0
2014-08-12,4113248752.0,14.13,4230567782.0
2014-08-13,4230567782.0,12.9,4072712922.0
2014-08-14,4072712922.0,12.42,4730401198.0
2014-08-15,4730401198.0,13.15,4167578425.0
2014-08-18,4167578425.0,12.32,4120407180.0
2014-08-19,4120407180.0,12.21,4010502748.0
2014-08-20,4010502748.0,11.78,3985628095.0
2014-08-21,3985628095.0,11.76,3556533812.0
2014-08-22,3556533812.0,11.47,3560686667.0
2014-08-25,3560686667.0,11.7,3831463252.0
2014-08-26,3831463252.0,11.63,3656368584.0
2014-08-27,3656368584.0,11.78,3497180796.0
2014-08-28,3497180796.0,12.05,3535190861.0
2014-08-29,3535190861.0,11.98,4636239555.0
2014-09-02,4636239555.0,12.25,4613964735.0
2014-09-03,4613964735.0,12.36,4709088216.0
2014-09-04,4709088216.0,12.64,4345539649.0
2014-09-05,4345539649.0,12.09,4353479911.0
2014-09-08,4353479911.0,12.66,4745040459.0
2014-09-09,4745040459.0,13.5,4618687727.0
2014-09-10,4618687727.0,12.88,4556284505.0
2014-09-11,4556284505.0,12.8,4881930668.0
2014-09-12,4881930668.0,13.31,4641374492.0
2014-09-15,4641374492.0,14.12,4957619034.0
2014-09-16,4957619034.0,12.73,4902926267.0
2014-09-17,4902926267.0,12.65,4938961359.0
2014-09-18,4938961359.0,12.03,8065390260.0
2014-09-19,8065390260.0,12.11,5153449257.0
2014-09-22,5153449257.0,13.69,5029286583.0
2014-09-23,5029286583.0,14.93,5054010172.0
2014-09-24,5054010172.0,13.27,5116837225.0
2014-09-25,5116837225.0,15.64,4487200058.0
2014-09-26,4487200058.0,14.85,4734170426.0
2014-09-29,4734170426.0,15.98,6000159632.0
2014-09-30,6000159632.0,16.31,6424811409.0
2014-10-01,6424811409.0,16.71,6071986793.0
2014-10-02,6071986793.0,16.16,5223883089.0
2014-10-03,5223883089.0,14.55,4999477079.0
2014-10-06,4999477079.0,15.46,5596996244.0
2014-10-07,5596996244.0,17.2,6688085921.0
2014-10-08,6688085921.0,15.11,6434570486.0
2014-10-09,6434570486.0,18.76,7168595009.0
2014-10-10,7168595009.0,21.24,6653420069.0
2014-10-13,6653420069.0,24.64,7141617351.0
2014-10-14,7141617351.0,22.79,8968598932.0
2014-10-15,8968598932.0,26.25,7482106043.0
2014-10-16,7482106043.0,25.2,6565661352.0
2014-10-17,6565661352.0,21.99,4937556736.0
2014-10-20,4937556736.0,18.57,5812864454.0
2014-10-21,5812864454.0,16.08,5573323209.0
2014-10-22,5573323209.0,17.87,5564697156.0
2014-10-23,5564697156.0,16.53,4654779725.0
2014-10-24,4654779725.0,16.11,4917435503.0
2014-10-27,4917435503.0,16.04,5471881791.0
2014-10-28,5471881791.0,14.39,5814534885.0
2014-10-29,5814534885.0,15.15,5535468075.0
2014-10-30,5535468075.0,14.52,6531558241.0
2014-10-31,6531558241.0,14.03,5528610820.0
2014-11-03,5528610820.0,14.73,5779279737.0
2014-11-04,5779279737.0,14.89,5674397300.0
2014-11-05,5674397300.0,14.17,5556504778.0
2014-11-06,5556504778.0,13.67,5588471449.0
2014-11-07,5588471449.0,13.12,5009211807.0
2014-11-10,5009211807.0,12.67,4533293525.0
2014-11-11,4533293525.0,12.92,4947665544.0
2014-11-12,4947665544.0,13.02,5208724983.0
2014-11-13,5208724983.0,13.79,4858208191.0
2014-11-14,4858208191.0,13.31,4740915830.0
2014-11-17,4740915830.0,13.99,4995646062.0
2014-11-18,4995646062.0,13.86,4928532391.0
2014-11-19,4928532391.0,13.96,4697499010.0
2014-11-20,4697499010.0,13.58,5622995293.0
2014-11-21,5622995293.0,12.9,4616771167.0
2014-11-24,4616771167.0,12.62,4997626089.0
2014-11-25,4997626089.0,12.25,4034900639.0
2014-11-26,4034900639.0,12.07,3383977997.0
2014-11-28,3383977997.0,13.33,5970210049.0
2014-12-01,5970210049.0,14.29,5430426397.0
2014-12-02,5430426397.0,12.85,5296617423.0
2014-12-03,5296617423.0,12.47,5039203270.0
2014-12-04,5039203270.0,12.38,5099695824.0
2014-12-05,5099695824.0,11.82,5685523302.0
2014-12-08,5685523302.0,14.21,5795039257.0
2014-12-09,5795039257.0,14.89,5829690414.0
2014-12-10,5829690414.0,18.53,5677336022.0
2014-12-11,5677336022.0,20.08,5907612650.0
2014-12-12,5907612650.0,21.08,6331456614.0
2014-12-15,6331456614.0,20.42,6996640286.0
2014-12-16,6996640286.0,23.57,6979293353.0
2014-12-17,6979293353.0,19.44,6719311496.0
2014-12-18,6719311496.0,16.81,9628661589.0
2014-12-19,9628661589.0,16.49,5014402420.0
2014-12-22,5014402420.0,15.25,4581832401.0
2014-12-23,4581832401.0,14.8,2119210294.0
2014-12-24,2119210294.0,14.37,2624523635.0
2014-12-26,2624523635.0,14.5,3649004502.0
2014-12-29,3649004502.0,15.06,3638662865.0
2014-12-30,3638662865.0,15.92,4043109604.0
2014-12-31,4043109604.0,19.2,4012905203.0
2015-01-02,4012905203.0,17.79,5471519100.0
2015-01-05,5471519100.0,19.92,6463529289.0
2015-01-06,6463529289.0,21.12,5633518523.0
2015-01-07,5633518523.0,19.31,5923000141.0
2015-01-08,5923000141.0,17.01,4992803212.0
2015-01-09,4992803212.0,17.55,5221276115.0
2015-01-12,5221276115.0,19.6,6124135363.0
2015-01-13,6124135363.0,20.56,6305481148.0
2015-01-14,6305481148.0,21.48,6105496987.0
2015-01-15,6105496987.0,22.39,5862650524.0
2015-01-16,5862650524.0,20.95,5673944472.0
2015-01-20,5673944472.0,19.89,5450463441.0
2015-01-21,5450463441.0,18.85,6026831477.0
2015-01-22,6026831477.0,16.4,5174383256.0
2015-01-23,5174383256.0,16.66,5103250827.0
2015-01-26,5103250827.0,15.52,5180915974.0
2015-01-27,5180915974.0,17.22,6053070535.0
2015-01-28,6053070535.0,20.44,6084694116.0
2015-01-29,6084694116.0,18.76,6656785602.0
2015-01-30,6656785602.0,20.97,5906041609.0
2015-02-02,5906041609.0,19.43,6608071625.0
2015-02-03,6608071625.0,17.33,6192460233.0
2015-02-04,6192460233.0,18.33,5719455897.0
2015-02-05,5719455897.0,16.85,6141731781.0
2015-02-06,6141731781.0,17.29,5082168808.0
2015-02-09,5082168808.0,18.55,5301118073.0
2015-02-10,5301118073.0,17.23,5276276790.0
2015-02-11,5276276790.0,16.96,5745930733.0
2015-02-12,5745930733.0,15.34,5323989337.0
2015-02-13,5323989337.0,14.69,5055165238.0
2015-02-17,5055165238.0,15.8,4986448993.0
2015-02-18,4986448993.0,15.45,4752141218.0
2015-02-19,4752141218.0,15.29,4964911298.0
2015-02-20,4964911298.0,14.3,4754623766.0
2015-02-23,4754623766.0,14.56,4934159427.0
2015-02-24,4934159427.0,13.69,5035416498.0
2015-02-25,5035416498.0,13.84,5215602250.0
2015-02-26,5215602250.0,13.91,5394245040.0
2015-02-27,5394245040.0,13.34,5283045362.0
2015-03-02,5283045362.0,13.04,5160811918.0
2015-03-03,5160811918.0,13.86,5123808645.0
2015-03-04,5123808645.0,14.23,4743813987.0
2015-03-05,4743813987.0,14.04,5623154851.0
2015-03-06,5623154851.0,15.2,4930640715.0
2015-03-09,4930640715.0,15.06,5375372878.0
2015-03-10,5375372878.0,16.69,5147206892.0
2015-03-11,5147206892.0,16.87,5182397781.0
2015-03-12,5182397781.0,15.42,5219444415.0
2015-03-13,5219444415.0,16.0,4918928977.0
2015-03-16,4918928977.0,15.61,4842616258.0
2015-03-17,4842616258.0,15.66,5971038385.0
2015-03-18,5971038385.0,13.97,4879752279.0
2015-03-19,4879752279.0,14.07,8255064355.0
2015-03-20,8255064355.0,13.02,4791072494.0
2015-03-23,4791072494.0,13.41,4710015464.0
2015-03-24,4710015464.0,13.62,5616790337.0
2015-03-25,5616790337.0,15.44,5401276182.0
2015-03-26,5401276182.0,15.8,4598486491.0
2015-03-27,4598486491.0,15.07,4607363188.0
2015-03-30,4607363188.0,14.51,5106369592.0
2015-03-31,5106369592.0,15.29,5360649611.0
2015-04-01,5360649611.0,15.11,4559240221.0
2015-04-02,4559240221.0,14.67,4949641793.0
2015-04-06,4949641793.0,14.74,4529574347.0
2015-04-07,4529574347.0,14.78,4862959387.0
2015-04-08,4862959387.0,13.98,4789375919.0
2015-04-09,4789375919.0,13.09,4505936009.0
2015-04-10,4505936009.0,12.58,4354341246.0
2015-04-13,4354341246.0,13.94,4735826613.0
2015-04-14,4735826613.0,13.67,5651582391.0
2015-04-15,5651582391.0,12.84,4999062352.0
2015-04-16,4999062352.0,12.6,5455000691.0
2015-04-17,5455000691.0,13.89,4541863080.0
2015-04-20,4541863080.0,13.3,4879665527.0
2015-04-21,4879665527.0,13.25,4936375743.0
2015-04-22,4936375743.0,12.71,5350837089.0
2015-04-23,5350837089.0,12.48,5125093224.0
2015-04-24,5125093224.0,12.29,5516497603.0
2015-04-27,5516497603.0,13.12,5445839239.0
2015-04-28,5445839239.0,12.41,5844378854.0
2015-04-29,5844378854.0,13.39,6631233060.0
2015-04-30,6631233060.0,14.55,5199695834.0
2015-05-01,5199695834.0,12.7,4665475437.0
2015-05-04,4665475437.0,12.85,5720288813.0
2015-05-05,5720288813.0,14.31,5785784898.0
2015-05-06,5785784898.0,15.15,5643196089.0
2015-05-07,5643196089.0,15.13,5263010901.0
2015-05-08,5263010901.0,12.86,4663276020.0
2015-05-11,4663276020.0,13.85,4778501197.0
2015-05-12,4778501197.0,13.86,4962946880.0
2015-05-13,4962946880.0,13.76,4852015640.0
2015-05-14,4852015640.0,12.74,4660790509.0
2015-05-15,4660790509.0,12.38,4404730420.0
2015-05-18,4404730420.0,12.73,4928847180.0
2015-05-19,4928847180.0,12.85,4723634333.0
2015-05-20,4723634333.0,12.88,4677225063.0
2015-05-21,4677225063.0,12.11,4020497603.0
2015-05-22,4020497603.0,12.13,4942933041.0
2015-05-26,4942933041.0,14.06,4819740592.0
2015-05-27,4819740592.0,13.27,4604170436.0
2015-05-28,4604170436.0,13.31,5837161609.0
2015-05-29,5837161609.0,13.84,4829012446.0
2015-06-01,4829012446.0,13.97,4677710045.0
2015-06-02,4677710045.0,14.24,4871963428.0
2015-06-03,4871963428.0,13.66,4956830506.0
2015-06-04,4956830506.0,14.71,5024588233.0
2015-06-05,5024588233.0,14.21,4555941888.0
2015-06-08,4555941888.0,15.29,4712086990.0
2015-06-09,4712086990.0,14.47,5099689332.0
2015-06-10,5099689332.0,13.22,4692303822.0
2015-06-11,4692303822.0,12.85,4065510446.0
2015-06-12,4065510446.0,13.78,4767001492.0
2015-06-15,4767001492.0,15.39,4477048292.0
2015-06-16,4477048292.0,14.81,4851807254.0
2015-06-17,4851807254.0,14.5,5370622319.0
2015-06-18,5370622319.0,13.19,6841111964.0
2015-06-19,6841111964.0,13.96,4588508526.0
2015-06-22,4588508526.0,12.74,4649961506.0
2015-06-23,4649961506.0,12.11,4667884379.0
2015-06-24,4667884379.0,13.26,4795061032.0
2015-06-25,4795061032.0,14.01,8786129011.0
2015-06-26,8786129011.0,14.02,5619691567.0
2015-06-29,5619691567.0,18.85,5975542804.0
2015-06-30,5975542804.0,18.23,5489767814.0
2015-07-01,5489767814.0,16.09,4411961732.0
2015-07-02,4411961732.0,16.79,5146115076.0
2015-07-06,5146115076.0,17.01,6487818738.0
2015-07-07,6487818738.0,16.09,5436705595.0
2015-07-08,5436705595.0,19.66,5221257237.0
2015-07-09,5221257237.0,19.97,4594348419.0
2015-07-10,4594348419.0,16.83,4700689447.0
2015-07-13,4700689447.0,13.9,4602415317.0
2015-07-14,4602415317.0,13.37,4857704404.0
2015-07-15,4857704404.0,13.23,4947099960.0
2015-07-16,4947099960.0,12.11,5077638228.0
2015-07-17,5077638228.0,11.95,4980365814.0
2015-07-20,4980365814.0,12.25,5042102232.0
2015-07-21,5042102232.0,12.22,5627734413.0
2015-07-22,5627734413.0,12.12,5679923446.0
2015-07-23,5679923446.0,12.64,5778288718.0
2015-07-24,5778288718.0,13.74,5672831667.0
2015-07-27,5672831667.0,15.6,6048942471.0
2015-07-28,6048942471.0,13.44,5843886782.0
2015-07-29,5843886782.0,12.5,5395026458.0
2015-07-30,5395026458.0,12.13,5556767311.0
2015-07-31,5556767311.0,12.12,5211365132.0
2015-08-03,5211365132.0,12.56,5301217590.0
2015-08-04,5301217590.0,13.0,5948414316.0
2015-08-05,5948414316.0,12.51,6460890006.0
2015-08-06,6460890006.0,13.77,5533751898.0
2015-08-07,5533751898.0,13.39,5229640337.0
2015-08-10,5229640337.0,12.23,5540410624.0
2015-08-11,5540410624.0,13.71,6241485627.0
2015-08-12,6241485627.0,13.61,4745444347.0
2015-08-13,4745444347.0,13.49,4190268066.0
2015-08-14,4190268066.0,12.83,4310941576.0
2015-08-17,4310941576.0,13.02,4359024199.0
2015-08-18,4359024199.0,13.79,5197739996.0
2015-08-19,5197739996.0,15.25,5911614262.0
2015-08-20,5911614262.0,19.14,7665660094.0
2015-08-21,7665660094.0,28.03,9971976647.0
2015-08-24,9971976647.0,40.74,7713209068.0
2015-08-25,7713209068.0,36.02,7831256417.0
2015-08-26,7831256417.0,30.32,7201203939.0
2015-08-27,7201203939.0,26.1,5727649226.0
2015-08-28,5727649226.0,26.05,5636355739.0
2015-08-31,5636355739.0,28.43,6494002255.0
2015-09-01,6494002255.0,31.4,5554261733.0
2015-09-02,5554261733.0,26.09,5169868970.0
2015-09-03,5169868970.0,25.61,4632824146.0
2015-09-04,4632824146.0,27.8,5235177908.0
2015-09-08,5235177908.0,24.9,5493585795.0
2015-09-09,5493585795.0,26.23,5345708040.0
2015-09-10,5345708040.0,24.37,4817616018.0
2015-09-11,4817616018.0,23.2,4355476349.0
2015-09-14,4355476349.0,24.25,4720677303.0
2015-09-15,4720677303.0,22.54,5165353731.0
2015-09-16,5165353731.0,21.35,5928377869.0
2015-09-17,5928377869.0,21.14,9254776178.0
2015-09-18,9254776178.0,22.28,5217823681.0
2015-09-21,5217823681.0,20.14,5644902820.0
2015-09-22,5644902820.0,22.44,4661930443.0
2015-09-23,4661930443.0,22.13,5921395527.0
2015-09-24,5921395527.0,23.47,5639846868.0
2015-09-25,5639846868.0,23.62,6605015219.0
2015-09-28,6605015219.0,27.63,6298587175.0
2015-09-29,6298587175.0,26.83,6805852734.0
2015-09-30,6805852734.0,24.5,6042562636.0
2015-10-01,6042562636.0,22.55,6412120111.0
2015-10-02,6412120111.0,20.94,6225679208.0
2015-10-05,6225679208.0,19.54,6166403932.0
2015-10-06,6166403932.0,19.4,6668727987.0
2015-10-07,6668727987.0,18.4,5792484526.0
2015-10-08,5792484526.0,17.42,5365197567.0
2015-10-09,5365197567.0,17.08,4141049529.0
2015-10-12,4141049529.0,16.17,4820766737.0
2015-10-13,4820766737.0,17.67,5427566885.0
2015-10-14,5427566885.0,18.03,5606501930.0
2015-10-15,5606501930.0,16.05,5326723693.0
2015-10-16,5326723693.0,15.05,4779636816.0
2015-10-19,4779636816.0,14.98,4931443577.0
2015-10-20,4931443577.0,15.75,5443518974.0
2015-10-21,5443518974.0,16.7,6441339675.0
2015-10-22,6441339675.0,14.45,6173802704.0
2015-10-23,6173802704.0,14.46,5068383736.0
2015-10-26,5068383736.0,15.29,6114400558.0
2015-10-27,6114400558.0,15.43,6667032894.0
2015-10-28,6667032894.0,14.33,5805224203.0
2015-10-29,5805224203.0,14.61,6153967764.0
2015-10-30,6153967764.0,15.07,5578538445.0
2015-11-02,5578538445.0,14.15,6166423042.0
2015-11-03,6166423042.0,14.54,6049220769.0
2015-11-04,6049220769.0,15.51,5972791107.0
2015-11-05,5972791107.0,15.05,6295045473.0
2015-11-06,6295045473.0,14.33,5597299697.0
2015-11-09,5597299697.0,16.52,5606306494.0
2015-11-10,5606306494.0,15.29,5232242891.0
2015-11-11,5232242891.0,16.06,5697479709.0
2015-11-12,5697479709.0,18.37,6100132436.0
2015-11-13,6100132436.0,20.08,5418029137.0
2015-11-16,5418029137.0,18.16,6079118468.0
2015-11-17,6079118468.0,18.84,5837489666.0
2015-11-18,5837489666.0,16.85,5306831893.0
2015-11-19,5306831893.0,16.99,5604830495.0
2015-11-20,5604830495.0,15.47,5145178246.0
2015-11-23,5145178246.0,15.62,5713796569.0
2015-11-24,5713796569.0,15.93,4291209762.0
2015-11-25,4291209762.0,15.19,2188601962.0
2015-11-27,2188601962.0,15.12,6461817237.0
2015-11-30,6461817237.0,16.13,5651541251.0
2015-12-01,5651541251.0,14.67,5857196351.0
2015-12-02,5857196351.0,15.91,6246452013.0
2015-12-03,6246452013.0,18.11,5979645481.0
2015-12-04,5979645481.0,14.81,5899516211.0
2015-12-07,5899516211.0,15.84,5869907126.0
2015-12-08,5869907126.0,17.6,6194460687.0
2015-12-09,6194460687.0,19.61,5336623660.0
2015-12-10,5336623660.0,19.34,6156600845.0
2015-12-11,6156600845.0,24.39,6634098366.0
2015-12-14,6634098366.0,22.73,6284091952.0
2015-12-15,6284091952.0,20.95,6455270383.0
2015-12-16,6455270383.0,17.86,6083246203.0
2015-12-17,6083246203.0,18.94,10303108900.0
2015-12-18,10303108900.0,20.7,5306149983.0
2015-12-21,5306149983.0,18.7,4971157079.0
2015-12-22,4971157079.0,16.6,4979395327.0
2015-12-23,4979395327.0,15.57,2092675133.0
2015-12-24,2092675133.0,15.74,3725154733.0
2015-12-28,3725154733.0,16.91,3866911382.0
2015-12-29,3866911382.0,16.08,3552190818.0
2015-12-30,3552190818.0,17.29,4037160431.0
2015-12-31,4037160431.0,18.21,6395999147.0
2016-01-04,6395999147.0,20.7,5546448894.0
2016-01-05,5546448894.0,19.34,6371846723.0
2016-01-06,6371846723.0,20.59,7490611352.0
2016-01-07,7490611352.0,24.99,6790430649.0
2016-01-08,6790430649.0,27.01,6852852077.0
2016-01-11,6852852077.0,24.3,6883934707.0
2016-01-12,6883934707.0,22.47,7543353094.0
2016-01-13,7543353094.0,25.22,7652717213.0
2016-01-14,7652717213.0,23.95,8146130113.0
2016-01-15,8146130113.0,27.02,7204016053.0
2016-01-19,7204016053.0,26.05,9372649023.0
2016-01-20,9372649023.0,27.59,7314350925.0
2016-01-21,7314350925.0,26.69,6900762556.0
2016-01-22,6900762556.0,22.34,6400586987.0
2016-01-25,6400586987.0,24.15,6201936998.0
2016-01-26,6201936998.0,22.5,6701652071.0
2016-01-27,6701652071.0,23.11,6866068769.0
2016-01-28,6866068769.0,22.42,7967424691.0
2016-01-29,7967424691.0,20.2,6191150132.0
2016-02-01,6191150132.0,19.98,6510423386.0
2016-02-02,6510423386.0,21.98,7497395096.0
2016-02-03,7497395096.0,21.65,7238500783.0
2016-02-04,7238500783.0,21.84,7271090169.0
2016-02-05,7271090169.0,23.38,8231033199.0
2016-02-08,8231033199.0,26.0,7547330187.0
2016-02-09,7547330187.0,26.54,6793463071.0
2016-02-10,6793463071.0,26.29,8142717288.0
2016-02-11,8142717288.0,28.14,6579572842.0
2016-02-12,6579572842.0,25.4,6592847963.0
2016-02-16,6592847963.0,24.11,7149894372.0
2016-02-17,7149894372.0,22.31,6306401897.0
2016-02-18,6306401897.0,21.64,5933923419.0
2016-02-19,5933923419.0,20.53,5745257441.0
2016-02-22,5745257441.0,19.38,5564863374.0
2016-02-23,5564863374.0,20.98,6172485786.0
2016-02-24,6172485786.0,20.72,5691920424.0
2016-02-25,5691920424.0,19.11,6073061399.0
2016-02-26,6073061399.0,19.81,6517517902.0
2016-02-29,6517517902.0,20.55,6801067213.0
2016-03-01,6801067213.0,17.7,6285521718.0
2016-03-02,6285521718.0,17.09,6773345693.0
2016-03-03,6773345693.0,16.7,7925073524.0
2016-03-04,7925073524.0,16.86,6870579114.0
2016-03-07,6870579114.0,17.35,6458258325.0
2016-03-08,6458258325.0,18.67,5659231944.0
2016-03-09,5659231944.0,18.34,6050861353.0
2016-03-10,6050861353.0,18.05,5691839270.0
2016-03-11,5691839270.0,16.5,4949844553.0
2016-03-14,4949844553.0,16.92,5123347665.0
2016-03-15,5123347665.0,16.84,5650761905.0
2016-03-16,5650761905.0,14.99,6217742735.0
2016-03-17,6217742735.0,14.44,9147093672.0
2016-03-18,9147093672.0,14.02,4796816649.0
2016-03-21,4796816649.0,13.79,4866130928.0
2016-03-22,4866130928.0,14.17,5240721724.0
2016-03-23,5240721724.0,14.94,4856438492.0
2016-03-24,4856438492.0,14.74,4078214810.0
2016-03-28,4078214810.0,15.24,5503692172.0
2016-03-29,5503692172.0,13.82,5158022656.0
2016-03-30,5158022656.0,13.56,5361466026.0
2016-03-31,5361466026.0,13.95,5437457027.0
2016-04-01,5437457027.0,13.1,5081654008.0
2016-04-04,5081654008.0,14.12,5747435346.0
2016-04-05,5747435346.0,15.42,5375469548.0
2016-04-06,5375469548.0,14.09,5566033056.0
2016-04-07,5566033056.0,16.16,4776717076.0
2016-04-08,4776717076.0,15.36,4952573810.0
2016-04-11,4952573810.0,16.26,5798846137.0
2016-04-12,5798846137.0,14.85,5925907364.0
2016-04-13,5925907364.0,13.84,5211307313.0
2016-04-14,5211307313.0,13.72,5171557880.0
2016-04-15,5171557880.0,13.62,4815298629.0
2016-04-18,4815298629.0,13.35,5542280879.0
2016-04-19,5542280879.0,13.24,5776809792.0
2016-04-20,5776809792.0,13.28,5745729159.0
2016-04-21,5745729159.0,13.95,5647545193.0
2016-04-22,5647545193.0,13.22,4761879054.0
2016-04-25,4761879054.0,14.08,5236706943.0
2016-04-26,5236706943.0,13.96,5831645735.0
2016-04-27,5831645735.0,13.77,6265708828.0
2016-04-28,6265708828.0,15.22,6834936882.0
2016-04-29,6834936882.0,15.7,5563946031.0
2016-05-02,5563946031.0,14.68,5955543900.0
2016-05-03,5955543900.0,15.6,5842011079.0
2016-05-04,5842011079.0,16.05,5702891014.0
2016-05-05,5702891014.0,15.91,5507468132.0
2016-05-06,5507468132.0,14.72,5220171543.0
2016-05-09,5220171543.0,14.57,5193900063.0
2016-05-10,5193900063.0,13.63,5486426899.0
2016-05-11,5486426899.0,14.69,5562819805.0
2016-05-12,5562819805.0,14.41,5100749421.0
2016-05-13,5100749421.0,15.04,5079331558.0
2016-05-16,5079331558.0,14.68,5848131032.0
2016-05-17,5848131032.0,15.57,5837559344.0
2016-05-18,5837559344.0,15.95,5441013387.0
2016-05-19,5441013387.0,16.33,5310502202.0
2016-05-20,5310502202.0,15.2,4748264328.0
2016-05-23,4748264328.0,15.82,5396931362.0
2016-05-24,5396931362.0,14.42,5475614576.0
2016-05-25,5475614576.0,13.9,4709958074.0
2016-05-26,4709958074.0,13.43,4455529413.0
2016-05-27,4455529413.0,13.12,6610192987.0
2016-05-31,6610192987.0,14.19,5139851265.0
2016-06-01,5139851265.0,14.2,5111507605.0
2016-06-02,5111507605.0,13.63,5118386552.0
2016-06-03,5118386552.0,13.47,4930042672.0
2016-06-06,4930042672.0,13.65,5099336815.0
2016-06-07,5099336815.0,14.05,5070848516.0
2016-06-08,5070848516.0,14.08,4752845748.0
2016-06-09,4752845748.0,14.64,5146258829.0
2016-06-10,5146258829.0,17.03,5010616192.0
2016-06-13,5010616192.0,20.97,5386907007.0
2016-06-14,5386907007.0,20.5,5132206905.0
2016-06-15,5132206905.0,20.14,5253635839.0
2016-06-16,5253635839.0,19.37,7457636346.0
2016-06-17,7457636346.0,19.41,5066344762.0
2016-06-20,5066344762.0,18.37,4750387558.0
2016-06-21,4750387558.0,18.48,4706507944.0
2016-06-22,4706507944.0,21.17,4863931365.0
2016-06-23,4863931365.0,17.25,11662924190.0
2016-06-24,11662924190.0,25.76,7826154663.0
2016-06-27,7826154663.0,23.85,6240542956.0
2016-06-28,6240542956.0,18.75,6134697159.0
2016-06-29,6134697159.0,16.64,6615417154.0
2016-06-30,6615417154.0,15.63,5027963899.0
2016-07-01,5027963899.0,14.77,5177424834.0
2016-07-05,5177424834.0,15.58,5598758642.0
2016-07-06,5598758642.0,14.96,5097118519.0
2016-07-07,5097118519.0,14.76,5378050403.0
2016-07-08,5378050403.0,13.2,4829132800.0
2016-07-11,4829132800.0,13.54,5793505193.0
2016-07-12,5793505193.0,13.55,4990757203.0
2016-07-13,4990757203.0,13.04,4945331932.0
2016-07-14,4945331932.0,12.82,4529650376.0
2016-07-15,4529650376.0,12.67,4442505039.0
2016-07-18,4442505039.0,12.44,4497743108.0
2016-07-19,4497743108.0,11.97,4908125413.0
2016-07-20,4908125413.0,11.77,5141176449.0
2016-07-21,5141176449.0,12.74,4512550392.0
2016-07-22,4512550392.0,12.02,4651841193.0
2016-07-25,4651841193.0,12.87,5353421480.0
2016-07-26,5353421480.0,13.05,5906944415.0
2016-07-27,5906944415.0,12.83,5423061810.0
2016-07-28,5423061810.0,12.72,5932630330.0
2016-07-29,5932630330.0,11.87,5186989562.0
2016-08-01,5186989562.0,12.44,5751952311.0
2016-08-02,5751952311.0,13.37,5512430563.0
2016-08-03,5512430563.0,12.86,5190880487.0
2016-08-04,5190880487.0,12.42,5441560001.0
2016-08-05,5441560001.0,11.39,4765723101.0
2016-08-08,4765723101.0,11.5,4849866495.0
2016-08-09,4849866495.0,11.66,4759666192.0
2016-08-10,4759666192.0,12.05,4784047167.0
2016-08-11,4784047167.0,11.68,4382371143.0
2016-08-12,4382371143.0,11.55,4498488859.0
2016-08-15,4498488859.0,11.81,4770980340.0
2016-08-16,4770980340.0,12.64,5027375508.0
2016-08-17,5027375508.0,12.19,4839925242.0
2016-08-18,4839925242.0,11.43,4633619346.0
2016-08-19,4633619346.0,11.34,4225940495.0
2016-08-22,4225940495.0,12.27,4464421775.0
2016-08-23,4464421775.0,12.38,4743084601.0
2016-08-24,4743084601.0,13.45,4368171050.0
2016-08-25,4368171050.0,13.63,4792690562.0
2016-08-26,4792690562.0,13.65,3969717172.0
2016-08-29,3969717172.0,12.94,4456691628.0
2016-08-30,4456691628.0,13.12,5358241409.0
2016-08-31,5358241409.0,13.42,4875371072.0
2016-09-01,4875371072.0,13.48,4437311766.0
2016-09-02,4437311766.0,11.98,5105457318.0
2016-09-06,5105457318.0,12.02,5074631255.0
2016-09-07,5074631255.0,11.94,5404801879.0
2016-09-08,5404801879.0,12.51,6245540668.0
2016-09-09,6245540668.0,17.5,5839666445.0
2016-09-12,5839666445.0,15.16,5992174759.0
2016-09-13,5992174759.0,17.85,5397612552.0
2016-09-14,5397612552.0,18.14,5194228411.0
2016-09-15,5194228411.0,16.3,7900709233.0
2016-09-16,7900709233.0,15.37,4826374554.0
2016-09-19,4826374554.0,15.53,4720232440.0
2016-09-20,4720232440.0,15.92,5648336112.0
2016-09-21,5648336112.0,13.3,5354584139.0
2016-09-22,5354584139.0,12.02,4959831011.0
2016-09-23,4959831011.0,12.29,4760946703.0
2016-09-26,4760946703.0,14.5,5023833729.0
2016-09-27,5023833729.0,13.1,5462816474.0
2016-09-28,5462816474.0,12.39,5924009662.0
2016-09-29,5924009662.0,14.02,6092211192.0
2016-09-30,6092211192.0,13.29,4622950445.0
2016-10-03,4622950445.0,13.57,5264416192.0
2016-10-04,5264416192.0,13.63,5502714199.0
2016-10-05,5502714199.0,12.99,4945296419.0
2016-10-06,4945296419.0,12.84,5100882090.0
2016-10-07,5100882090.0,13.48,4131029567.0
2016-10-10,4131029567.0,13.38,5056317392.0
2016-10-11,5056317392.0,15.36,4417338088.0
2016-10-12,4417338088.0,15.91,5129318731.0
2016-10-13,5129318731.0,16.69,4654612762.0
