date,total_sh_volume,total_dollar_volume,vix_close,target_volume
2014-06-16,4575499816.0,171375976227.62314,12.65,177274629832.50427
2014-06-17,4746182686.0,177274629832.50427,12.06,183157944526.386
2014-06-18,4863005035.0,183157944526.386,10.61,176413377842.2902
2014-06-19,4758834766.0,176413377842.2902,10.62,267828562356.85693
2014-06-20,7005177928.0,267828562356.85693,10.85,162173559938.31073
2014-06-23,4373278560.0,162173559938.31073,10.98,186432667023.2756
2014-06-24,4987689447.0,186432667023.2756,12.13,183281078785.70508
2014-06-25,4761024431.0,183281078785.70508,11.59,160799957561.14838
2014-06-26,4268109145.0,160799957561.14838,11.63,262565501924.2357
2014-06-27,8230175406.0,262565501924.2357,11.26,184347770988.0716
2014-06-30,4815037422.0,184347770988.0716,11.57,198128045746.219
2014-07-01,5073257316.0,198128045746.219,11.15,162736761825.1058
2014-07-02,4347942017.0,162736761825.1058,10.82,110956965132.88072
2014-07-03,2923576984.0,110956965132.88072,10.32,156366700291.09042
2014-07-07,4282197440.0,156366700291.09042,11.33,201187796923.00684
2014-07-08,5454695915.0,201187796923.00684,11.98,166995847969.48145
2014-07-09,4514521245.0,166995847969.48145,11.65,176577826056.43713
2014-07-10,4722354133.0,176577826056.43713,12.59,146694539707.1462
2014-07-11,4085132639.0,146694539707.1462,12.08,159603047926.45233
2014-07-14,4233295448.0,159603047926.45233,11.82,192879740419.29333
2014-07-15,4993683717.0,192879740419.29333,11.96,205201426950.10663
2014-07-16,5348988801.0,205201426950.10663,11.0,207494569279.79813
2014-07-17,5305626860.0,207494569279.79813,14.54,186007975354.4472
2014-07-18,4809133667.0,186007975354.4472,12.06,158560884828.76373
2014-07-21,4108016151.0,158560884828.76373,12.81,181093458512.5314
2014-07-22,4537719084.0,181093458512.5314,12.24,189316499110.81195
2014-07-23,4728832314.0,189316499110.81195,11.52,208326966963.31824
2014-07-24,5128212406.0,208326966963.31824,11.84,173279087466.2287
2014-07-25,4306638605.0,173279087466.2287,12.69,177444387153.17926
2014-07-28,4532149038.0,177444387153.17926,12.56,192746729144.91544
2014-07-29,5205710864.0,192746729144.91544,13.28,204858475949.98337
2014-07-30,5243648424.0,204858475949.98337,13.33,247158144652.92197
2014-07-31,6448907660.0,247158144652.92197,16.95,232663673070.61783
2014-08-01,5790305528.0,232663673070.61783,17.03,182792704058.4977
2014-08-04,4665518269.0,182792704058.4977,15.12,201481027532.9392
2014-08-05,5258922008.0,201481027532.9392,16.87,199408292674.84607
2014-08-06,5258232947.0,199408292674.84607,16.37,186997262016.7318
2014-08-07,5010364632.0,186997262016.7318,16.66,171030978482.58057
2014-08-08,4587398103.0,171030978482.58057,15.77,163344252199.32678
2014-08-11,4257880438.0,163344252199.32678,14.23,150578650659.7529
2014-08-12,4113248752.0,150578650659.7529,14.13,156897342215.9271
2014-08-13,4230567782.0,156897342215.9271,12.9,150840835179.98102
2014-08-14,4072712922.0,150840835179.98102,12.42,187170800758.87213
2014-08-15,4730401198.0,187170800758.87213,13.15,163077566266.67896
2014-08-18,4167578425.0,163077566266.67896,12.32,155474495572.31488
2014-08-19,4120407180.0,155474495572.31488,12.21,151470232669.88538
2014-08-20,4010502748.0,151470232669.88538,11.78,148160144980.82642
2014-08-21,3985628095.0,148160144980.82642,11.76,138846694043.47308
2014-08-22,3556533812.0,138846694043.47308,11.47,138818616037.7595
2014-08-25,3560686667.0,138818616037.7595,11.7,145519863677.87863
2014-08-26,3831463252.0,145519863677.87863,11.63,141337796954.29645
2014-08-27,3656368584.0,141337796954.29645,11.78,134689807760.91034
2014-08-28,3497180796.0,134689807760.91034,12.05,139253989433.7246
2014-08-29,3535190861.0,139253989433.7246,11.98,181712440179.70905
2014-09-02,4636239555.0,181712440179.70905,12.25,177071703078.7915
2014-09-03,4613964735.0,177071703078.7915,12.36,185946878796.73267
2014-09-04,4709088216.0,185946878796.73267,12.64,174914855167.70386
2014-09-05,4345539649.0,174914855167.70386,12.09,165556216132.80362
2014-09-08,4353479911.0,165556216132.80362,12.66,188997328422.62912
2014-09-09,4745040459.0,188997328422.62912,13.5,178916248709.08405
2014-09-10,4618687727.0,178916248709.08405,12.88,171642690332.84976
2014-09-11,4556284505.0,171642690332.84976,12.8,185993690928.64212
2014-09-12,4881930668.0,185993690928.64212,13.31,177829647216.4964
2014-09-15,4641374492.0,177829647216.4964,14.12,190306510050.58023
2014-09-16,4957619034.0,190306510050.58023,12.73,190308340470.9009
2014-09-17,4902926267.0,190308340470.9009,12.65,179098067918.36087
2014-09-18,4938961359.0,179098067918.36087,12.03,335006526662.0419
2014-09-19,8065390260.0,335006526662.0419,12.11,198389326436.54855
2014-09-22,5153449257.0,198389326436.54855,13.69,193609208752.37265
2014-09-23,5029286583.0,193609208752.37265,14.93,195092518714.90756
2014-09-24,5054010172.0,195092518714.90756,13.27,198896982629.67972
2014-09-25,5116837225.0,198896982629.67972,15.64,171197534688.99954
2014-09-26,4487200058.0,171197534688.99954,14.85,176099494526.2218
2014-09-29,4734170426.0,176099494526.2218,15.98,221904936615.31915
2014-09-30,6000159632.0,221904936615.31915,16.31,242001426847.78748
2014-10-01,6424811409.0,242001426847.78748,16.71,226231392099.56583
2014-10-02,6071986793.0,226231392099.56583,16.16,200276443672.4795
2014-10-03,5223883089.0,200276443672.4795,14.55,176902976309.96228
2014-10-06,4999477079.0,176902976309.96228,15.46,198423307634.76068
2014-10-07,5596996244.0,198423307634.76068,17.2,237705925564.8172
2014-10-08,6688085921.0,237705925564.8172,15.11,236440948233.72318
2014-10-09,6434570486.0,236440948233.72318,18.76,268044013460.56848
2014-10-10,7168595009.0,268044013460.56848,21.24,244233152250.34387
2014-10-13,6653420069.0,244233152250.34387,24.64,263856638013.17004
2014-10-14,7141617351.0,263856638013.17004,22.79,354268999302.26263
2014-10-15,8968598932.0,354268999302.26263,26.25,295131681423.5227
2014-10-16,7482106043.0,295131681423.5227,25.2,263802138217.99295
2014-10-17,6565661352.0,263802138217.99295,21.99,195927646008.614
2014-10-20,4937556736.0,195927646008.614,18.57,234234192469.8524
2014-10-21,5812864454.0,234234192469.8524,16.08,220081213662.9991
2014-10-22,5573323209.0,220081213662.9991,17.87,220161611306.98605
2014-10-23,5564697156.0,220161611306.98605,16.53,185174239157.24872
2014-10-24,4654779725.0,185174239157.24872,16.11,184092551284.12164
2014-10-27,4917435503.0,184092551284.12164,16.04,215252576610.83585
2014-10-28,5471881791.0,215252576610.83585,14.39,222465675126.83017
2014-10-29,5814534885.0,222465675126.83017,15.15,207830087343.8029
2014-10-30,5535468075.0,207830087343.8029,14.52,251737906285.83777
2014-10-31,6531558241.0,251737906285.83777,14.03,216784274912.5781
2014-11-03,5528610820.0,216784274912.5781,14.73,222088664018.01132
2014-11-04,5779279737.0,222088664018.01132,14.89,219123209360.8155
2014-11-05,5674397300.0,219123209360.8155,14.17,211051496303.49792
2014-11-06,5556504778.0,211051496303.49792,13.67,209449802300.6849
2014-11-07,5588471449.0,209449802300.6849,13.12,192863001113.508
2014-11-10,5009211807.0,192863001113.508,12.67,172465202739.1547
2014-11-11,4533293525.0,172465202739.1547,12.92,186091353189.614
2014-11-12,4947665544.0,186091353189.614,13.02,203866533931.93735
2014-11-13,5208724983.0,203866533931.93735,13.79,184265957171.6697
2014-11-14,4858208191.0,184265957171.6697,13.31,189745699506.88956
2014-11-17,4740915830.0,189745699506.88956,13.99,196378737236.5558
2014-11-18,4995646062.0,196378737236.5558,13.86,191617080711.6309
2014-11-19,4928532391.0,191617080711.6309,13.96,186734371548.21417
2014-11-20,4697499010.0,186734371548.21417,13.58,228761904629.08423
2014-11-21,5622995293.0,228761904629.08423,12.9,187885000338.00363
2014-11-24,4616771167.0,187885000338.00363,12.62,206111505371.7017
2014-11-25,4997626089.0,206111505371.7017,12.25,161289419740.39206
2014-11-26,4034900639.0,161289419740.39206,12.07,132221321818.70547
2014-11-28,3383977997.0,132221321818.70547,13.33,230218625280.0251
2014-12-01,5970210049.0,230218625280.0251,14.29,206641095711.2101
2014-12-02,5430426397.0,206641095711.2101,12.85,203734635769.67987
2014-12-03,5296617423.0,203734635769.67987,12.47,191808805747.1717
2014-12-04,5039203270.0,191808805747.1717,12.38,189635789850.0258
2014-12-05,5099695824.0,189635789850.0258,11.82,214062349269.13992
2014-12-08,5685523302.0,214062349269.13992,14.21,220078518285.94937
2014-12-09,5795039257.0,220078518285.94937,14.89,218953417908.5153
2014-12-10,5829690414.0,218953417908.5153,18.53,207236201444.6649
2014-12-11,5677336022.0,207236201444.6649,20.08,218134209308.5409
2014-12-12,5907612650.0,218134209308.5409,21.08,228331425166.1916
2014-12-15,6331456614.0,228331425166.1916,20.42,251156210884.1078
2014-12-16,6996640286.0,251156210884.1078,23.57,254858332087.09103
2014-12-17,6979293353.0,254858332087.09103,19.44,254919827789.9661
2014-12-18,6719311496.0,254919827789.9661,16.81,350262602154.3733
2014-12-19,9628661589.0,350262602154.3733,16.49,191256922939.0188
2014-12-22,5014402420.0,191256922939.0188,15.25,177153090458.23755
2014-12-23,4581832401.0,177153090458.23755,14.8,78810832931.33142
2014-12-24,2119210294.0,78810832931.33142,14.37,96742699960.89798
2014-12-26,2624523635.0,96742699960.89798,14.5,134842538331.37512
2014-12-29,3649004502.0,134842538331.37512,15.06,123443396000.05676
2014-12-30,3638662865.0,123443396000.05676,15.92,141412697024.48004
2014-12-31,4043109604.0,141412697024.48004,19.2,153856675879.2895
2015-01-02,4012905203.0,153856675879.2895,17.79,213313296542.40573
2015-01-05,5471519100.0,213313296542.40573,19.92,249030183304.8076
2015-01-06,6463529289.0,249030183304.8076,21.12,207028108399.76404
2015-01-07,5633518523.0,207028108399.76404,19.31,227424937175.32248
2015-01-08,5923000141.0,227424937175.32248,17.01,189552862050.72327
2015-01-09,4992803212.0,189552862050.72327,17.55,199633942439.3036
2015-01-12,5221276115.0,199633942439.3036,19.6,230231340015.1313
2015-01-13,6124135363.0,230231340015.1313,20.56,233395791155.7182
2015-01-14,6305481148.0,233395791155.7182,21.48,224603179947.84164
2015-01-15,6105496987.0,224603179947.84164,22.39,229890044603.4005
2015-01-16,5862650524.0,229890044603.4005,20.95,214146173796.6857
2015-01-20,5673944472.0,214146173796.6857,19.89,209860890758.00043
2015-01-21,5450463441.0,209860890758.00043,18.85,234995119797.2168
2015-01-22,6026831477.0,234995119797.2168,16.4,198338663268.13068
2015-01-23,5174383256.0,198338663268.13068,16.66,206242551130.2648
2015-01-26,5103250827.0,206242551130.2648,15.52,207599812458.7136
2015-01-27,5180915974.0,207599812458.7136,17.22,242593618658.4787
2015-01-28,6053070535.0,242593618658.4787,20.44,248703139240.90427
2015-01-29,6084694116.0,248703139240.90427,18.76,279405330054.7988
2015-01-30,6656785602.0,279405330054.7988,20.97,238769524139.2793
2015-02-02,5906041609.0,238769524139.2793,19.43,253102971352.3209
2015-02-03,6608071625.0,253102971352.3209,17.33,245246832264.1194
2015-02-04,6192460233.0,245246832264.1194,18.33,223226342437.85944
2015-02-05,5719455897.0,223226342437.85944,16.85,233033967000.84116
2015-02-06,6141731781.0,233033967000.84116,17.29,189934822174.8401
2015-02-09,5082168808.0,189934822174.8401,18.55,205540663539.5749
2015-02-10,5301118073.0,205540663539.5749,17.23,199196593030.2428
2015-02-11,5276276790.0,199196593030.2428,16.96,226175302755.10828
2015-02-12,5745930733.0,226175302755.10828,15.34,204772800720.22827
2015-02-13,5323989337.0,204772800720.22827,14.69,199164208665.0988
2015-02-17,5055165238.0,199164208665.0988,15.8,192154856542.40903
2015-02-18,4986448993.0,192154856542.40903,15.45,189170877734.67825
2015-02-19,4752141218.0,189170877734.67825,15.29,202124533890.12277
2015-02-20,4964911298.0,202124533890.12277,14.3,196540262089.22763
2015-02-23,4754623766.0,196540262089.22763,14.56,198699893043.0952
2015-02-24,4934159427.0,198699893043.0952,13.69,204150004311.01495
2015-02-25,5035416498.0,204150004311.01495,13.84,209506155392.1891
2015-02-26,5215602250.0,209506155392.1891,13.91,208208496928.1188
2015-02-27,5394245040.0,208208496928.1188,13.34,209395111017.07825
2015-03-02,5283045362.0,209395111017.07825,13.04,195488313004.7792
2015-03-03,5160811918.0,195488313004.7792,13.86,196814825091.76773
2015-03-04,5123808645.0,196814825091.76773,14.23,186862402374.9895
2015-03-05,4743813987.0,186862402374.9895,14.04,220169968585.646
2015-03-06,5623154851.0,220169968585.646,15.2,189150107975.6844
2015-03-09,4930640715.0,189150107975.6844,15.06,210623995279.2169
2015-03-10,5375372878.0,210623995279.2169,16.69,204924641642.2542
2015-03-11,5147206892.0,204924641642.2542,16.87,199396779392.5312
2015-03-12,5182397781.0,199396779392.5312,15.42,197476831154.8453
2015-03-13,5219444415.0,197476831154.8453,16.0,195999325958.7821
2015-03-16,4918928977.0,195999325958.7821,15.61,187160961047.4337
2015-03-17,4842616258.0,187160961047.4337,15.66,240391722771.6455
2015-03-18,5971038385.0,240391722771.6455,13.97,190242985607.7098
2015-03-19,4879752279.0,190242985607.7098,14.07,335770232770.2781
2015-03-20,8255064355.0,335770232770.2781,13.02,186894932289.9024
2015-03-23,4791072494.0,186894932289.9024,13.41,183877181721.8176
2015-03-24,4710015464.0,183877181721.8176,13.62,225917150997.92548
2015-03-25,5616790337.0,225917150997.92548,15.44,216098054935.93933
2015-03-26,5401276182.0,216098054935.93933,15.8,180053852220.0479
2015-03-27,4598486491.0,180053852220.0479,15.07,182953305334.50464
2015-03-30,4607363188.0,182953305334.50464,14.51,201984503547.5822
2015-03-31,5106369592.0,201984503547.5822,15.29,214675789309.0579
2015-04-01,5360649611.0,214675789309.0579,15.11,175661843839.62695
2015-04-02,4559240221.0,175661843839.62695,14.67,189404607108.01147
2015-04-06,4949641793.0,189404607108.01147,14.74,171539474326.8453
2015-04-07,4529574347.0,171539474326.8453,14.78,194097316273.99884
2015-04-08,4862959387.0,194097316273.99884,13.98,183216966665.6053
2015-04-09,4789375919.0,183216966665.6053,13.09,171925458380.424
2015-04-10,4505936009.0,171925458380.424,12.58,167868493243.52686
2015-04-13,4354341246.0,167868493243.52686,13.94,178860202811.06363
2015-04-14,4735826613.0,178860202811.06363,13.67,204491444728.8925
2015-04-15,5651582391.0,204491444728.8925,12.84,192989349085.01108
2015-04-16,4999062352.0,192989349085.01108,12.6,225077266801.62164
2015-04-17,5455000691.0,225077266801.62164,13.89,184456299710.9931
2015-04-20,4541863080.0,184456299710.9931,13.3,195436608948.0949
2015-04-21,4879665527.0,195436608948.0949,13.25,199195884020.38763
2015-04-22,4936375743.0,199195884020.38763,12.71,220830004218.0067
2015-04-23,5350837089.0,220830004218.0067,12.48,213355288564.05408
2015-04-24,5125093224.0,213355288564.05408,12.29,226389692119.7058
2015-04-27,5516497603.0,226389692119.7058,13.12,224419994597.0977
2015-04-28,5445839239.0,224419994597.0977,12.41,239365267374.35144
2015-04-29,5844378854.0,239365267374.35144,13.39,260761621505.28232
2015-04-30,6631233060.0,260761621505.28232,14.55,212847722410.1585
2015-05-01,5199695834.0,212847722410.1585,12.7,185669076939.86865
2015-05-04,4665475437.0,185669076939.86865,12.85,221556774867.13745
2015-05-05,5720288813.0,221556774867.13745,14.31,223863793607.79816
2015-05-06,5785784898.0,223863793607.79816,15.15,218660391737.38992
2015-05-07,5643196089.0,218660391737.38992,15.13,211383739687.18436
2015-05-08,5263010901.0,211383739687.18436,12.86,183518051598.748
2015-05-11,4663276020.0,183518051598.748,13.85,187778193968.9925
2015-05-12,4778501197.0,187778193968.9925,13.86,195408581706.26605
2015-05-13,4962946880.0,195408581706.26605,13.76,193266674028.18613
2015-05-14,4852015640.0,193266674028.18613,12.74,187358619160.9029
2015-05-15,4660790509.0,187358619160.9029,12.38,174047127610.96655
2015-05-18,4404730420.0,174047127610.96655,12.73,189957136543.11737
2015-05-19,4928847180.0,189957136543.11737,12.85,187990636570.1347
2015-05-20,4723634333.0,187990636570.1347,12.88,186906545821.97205
2015-05-21,4677225063.0,186906545821.97205,12.11,160476637330.17725
2015-05-22,4020497603.0,160476637330.17725,12.13,201275919679.415
2015-05-26,4942933041.0,201275919679.415,14.06,193547801167.366
2015-05-27,4819740592.0,193547801167.366,13.27,180072991169.53683
2015-05-28,4604170436.0,180072991169.53683,13.31,241702326960.44617
2015-05-29,5837161609.0,241702326960.44617,13.84,191666327837.48837
2015-06-01,4829012446.0,191666327837.48837,13.97,181785357841.56152
2015-06-02,4677710045.0,181785357841.56152,14.24,185432583301.8247
2015-06-03,4871963428.0,185432583301.8247,13.66,194843873356.08585
2015-06-04,4956830506.0,194843873356.08585,14.71,190779517068.5801
2015-06-05,5024588233.0,190779517068.5801,14.21,179401783746.30676
2015-06-08,4555941888.0,179401783746.30676,15.29,183390605736.4377
2015-06-09,4712086990.0,183390605736.4377,14.47,204345401380.96643
2015-06-10,5099689332.0,204345401380.96643,13.22,182947449908.29517
2015-06-11,4692303822.0,182947449908.29517,12.85,158547334707.3435
2015-06-12,4065510446.0,158547334707.3435,13.78,182013325873.3003
2015-06-15,4767001492.0,182013325873.3003,15.39,164551329783.77466
2015-06-16,4477048292.0,164551329783.77466,14.81,184913082043.0225
2015-06-17,4851807254.0,184913082043.0225,14.5,208230871664.2916
2015-06-18,5370622319.0,208230871664.2916,13.19,266916916342.5022
2015-06-19,6841111964.0,266916916342.5022,13.96,183770347752.82843
2015-06-22,4588508526.0,183770347752.82843,12.74,181155079825.5186
2015-06-23,4649961506.0,181155079825.5186,12.11,191376331354.33237
2015-06-24,4667884379.0,191376331354.33237,13.26,187317342761.5157
2015-06-25,4795061032.0,187317342761.5157,14.01,311431042792.34143
2015-06-26,8786129011.0,311431042792.34143,14.02,213586522102.6593
2015-06-29,5619691567.0,213586522102.6593,18.85,228030511009.6165
2015-06-30,5975542804.0,228030511009.6165,18.23,210219029921.6076
2015-07-01,5489767814.0,210219029921.6076,16.09,166752228242.98056
2015-07-02,4411961732.0,166752228242.98056,16.79,197648737807.59668
2015-07-06,5146115076.0,197648737807.59668,17.01,246328105143.66925
2015-07-07,6487818738.0,246328105143.66925,16.09,209683794254.97745
2015-07-08,5436705595.0,209683794254.97745,19.66,200416615512.8904
2015-07-09,5221257237.0,200416615512.8904,19.97,182239150601.12613
2015-07-10,4594348419.0,182239150601.12613,16.83,186074846134.69888
2015-07-13,4700689447.0,186074846134.69888,13.9,184069746276.1667
2015-07-14,4602415317.0,184069746276.1667,13.37,194513557295.13556
2015-07-15,4857704404.0,194513557295.13556,13.23,203508514382.2064
2015-07-16,4947099960.0,203508514382.2064,12.11,210330712570.11887
2015-07-17,5077638228.0,210330712570.11887,11.95,195724449428.7293
2015-07-20,4980365814.0,195724449428.7293,12.25,205333436048.3775
2015-07-21,5042102232.0,205333436048.3775,12.22,228529078369.51685
2015-07-22,5627734413.0,228529078369.51685,12.12,222304920123.14893
2015-07-23,5679923446.0,222304920123.14893,12.64,232587314909.9646
2015-07-24,5778288718.0,232587314909.9646,13.74,224535511781.97668
2015-07-27,5672831667.0,224535511781.97668,15.6,232929550843.33893
2015-07-28,6048942471.0,232929550843.33893,13.44,228582163338.37872
2015-07-29,5843886782.0,228582163338.37872,12.5,208416287756.3708
2015-07-30,5395026458.0,208416287756.3708,12.13,213527859799.7761
2015-07-31,5556767311.0,213527859799.7761,12.12,196899936945.78992
2015-08-03,5211365132.0,196899936945.78992,12.56,208498340389.28427
2015-08-04,5301217590.0,208498340389.28427,13.0,230177108588.55243
2015-08-05,5948414316.0,230177108588.55243,12.51,245162791096.42465
2015-08-06,6460890006.0,245162791096.42465,13.77,198248331723.2527
2015-08-07,5533751898.0,198248331723.2527,13.39,192064992478.2519
2015-08-10,5229640337.0,192064992478.2519,12.23,210896988497.74017
2015-08-11,5540410624.0,210896988497.74017,13.71,240343562634.74164
2015-08-12,6241485627.0,240343562634.74164,13.61,177967975848.7889
2015-08-13,4745444347.0,177967975848.7889,13.49,154580200986.78995
2015-08-14,4190268066.0,154580200986.78995,12.83,161690907611.43292
2015-08-17,4310941576.0,161690907611.43292,13.02,161318739429.0441
2015-08-18,4359024199.0,161318739429.0441,13.79,193491956115.54135
2015-08-19,5197739996.0,193491956115.54135,15.25,228160555480.55252
2015-08-20,5911614262.0,228160555480.55252,19.14,312336710185.5673
2015-08-21,7665660094.0,312336710185.5673,28.03,402564164393.0016
2015-08-24,9971976647.0,402564164393.0016,40.74,296154460938.7307
2015-08-25,7713209068.0,296154460938.7307,36.02,308379372313.918
2015-08-26,7831256417.0,308379372313.918,30.32,277779209436.6487
2015-08-27,7201203939.0,277779209436.6487,26.1,205978567037.69568
2015-08-28,5727649226.0,205978567037.69568,26.05,207151380453.3392
2015-08-31,5636355739.0,207151380453.3392,28.43,247541867721.5302
2015-09-01,6494002255.0,247541867721.5302,31.4,210644368641.43448
2015-09-02,5554261733.0,210644368641.43448,26.09,188509249920.15088
2015-09-03,5169868970.0,188509249920.15088,25.61,176043069583.4245
2015-09-04,4632824146.0,176043069583.4245,27.8,198305720807.88184
2015-09-08,5235177908.0,198305720807.88184,24.9,202210330792.18356
2015-09-09,5493585795.0,202210330792.18356,26.23,195567701399.36783
2015-09-10,5345708040.0,195567701399.36783,24.37,171198619736.8067
2015-09-11,4817616018.0,171198619736.8067,23.2,155262741625.9124
2015-09-14,4355476349.0,155262741625.9124,24.25,174695041772.35684
2015-09-15,4720677303.0,174695041772.35684,22.54,184527968913.79303
2015-09-16,5165353731.0,184527968913.79303,21.35,222695023564.90125
2015-09-17,5928377869.0,222695023564.90125,21.14,333943316051.8605
2015-09-18,9254776178.0,333943316051.8605,22.28,186192440300.5835
2015-09-21,5217823681.0,186192440300.5835,20.14,202638485242.4173
2015-09-22,5644902820.0,202638485242.4173,22.44,158197361749.3808
2015-09-23,4661930443.0,158197361749.3808,22.13,210825278742.9994
2015-09-24,5921395527.0,210825278742.9994,23.47,206836336021.65512
2015-09-25,5639846868.0,206836336021.65512,23.62,239082686464.8441
2015-09-28,6605015219.0,239082686464.8441,27.63,226825750433.6484
2015-09-29,6298587175.0,226825750433.6484,26.83,242051040998.65973
2015-09-30,6805852734.0,242051040998.65973,24.5,218894413157.7833
2015-10-01,6042562636.0,218894413157.7833,22.55,232159624050.7241
2015-10-02,6412120111.0,232159624050.7241,20.94,223831861503.47125
2015-10-05,6225679208.0,223831861503.47125,19.54,219747929792.45044
2015-10-06,6166403932.0,219747929792.45044,19.4,235192400795.9797
2015-10-07,6668727987.0,235192400795.9797,18.4,211519029868.3249
2015-10-08,5792484526.0,211519029868.3249,17.42,190578177932.39276
2015-10-09,5365197567.0,190578177932.39276,17.08,150332185559.16513
2015-10-12,4141049529.0,150332185559.16513,16.17,176866069479.51886
2015-10-13,4820766737.0,176866069479.51886,17.67,203244269893.21344
2015-10-14,5427566885.0,203244269893.21344,18.03,210107176027.8888
2015-10-15,5606501930.0,210107176027.8888,16.05,198147966381.40533
2015-10-16,5326723693.0,198147966381.40533,15.05,181759905166.3532
2015-10-19,4779636816.0,181759905166.3532,14.98,193802655117.3779
2015-10-20,4931443577.0,193802655117.3779,15.75,223213226924.95312
2015-10-21,5443518974.0,223213226924.95312,16.7,264908770955.6424
2015-10-22,6441339675.0,264908770955.6424,14.45,259080773693.8137
2015-10-23,6173802704.0,259080773693.8137,14.46,203528741740.15125
2015-10-26,5068383736.0,203528741740.15125,15.29,228069281038.69083
2015-10-27,6114400558.0,228069281038.69083,15.43,248014198386.8857
2015-10-28,6667032894.0,248014198386.8857,14.33,218256165466.05008
2015-10-29,5805224203.0,218256165466.05008,14.61,242215747116.56705
2015-10-30,6153967764.0,242215747116.56705,15.07,211834206985.808
2015-11-02,5578538445.0,211834206985.808,14.15,221977917385.8479
2015-11-03,6166423042.0,221977917385.8479,14.54,223509453821.8009
2015-11-04,6049220769.0,223509453821.8009,15.51,222539296179.01077
2015-11-05,5972791107.0,222539296179.01077,15.05,231779097237.16556
2015-11-06,6295045473.0,231779097237.16556,14.33,209445237780.41803
2015-11-09,5597299697.0,209445237780.41803,16.52,204807022163.9052
2015-11-10,5606306494.0,204807022163.9052,15.29,184903206825.89307
2015-11-11,5232242891.0,184903206825.89307,16.06,201855465115.22397
2015-11-12,5697479709.0,201855465115.22397,18.37,223042389426.4041
2015-11-13,6100132436.0,223042389426.4041,20.08,204994315584.3574
2015-11-16,5418029137.0,204994315584.3574,18.16,210435551362.99725
2015-11-17,6079118468.0,210435551362.99725,18.84,215127757048.62244
2015-11-18,5837489666.0,215127757048.62244,16.85,195763410026.98215
2015-11-19,5306831893.0,195763410026.98215,16.99,208592086802.2769
2015-11-20,5604830495.0,208592086802.2769,15.47,187438481170.5609
2015-11-23,5145178246.0,187438481170.5609,15.62,202378618918.554
2015-11-24,5713796569.0,202378618918.554,15.93,146121147532.50415
2015-11-25,4291209762.0,146121147532.50415,15.19,77143530882.28564
2015-11-27,2188601962.0,77143530882.28564,15.12,242664238220.26352
2015-11-30,6461817237.0,242664238220.26352,16.13,207863828887.79205
2015-12-01,5651541251.0,207863828887.79205,14.67,206060472368.26495
2015-12-02,5857196351.0,206060472368.26495,15.91,237987228148.02325
2015-12-03,6246452013.0,237987228148.02325,18.11,224443462909.37796
2015-12-04,5979645481.0,224443462909.37796,14.81,206061113938.54144
2015-12-07,5899516211.0,206061113938.54144,15.84,206278335391.9818
2015-12-08,5869907126.0,206278335391.9818,17.6,225222362603.83423
2015-12-09,6194460687.0,225222362603.83423,19.61,189416887787.90897
2015-12-10,5336623660.0,189416887787.90897,19.34,225042737412.7192
2015-12-11,6156600845.0,225042737412.7192,24.39,235397718619.2123
2015-12-14,6634098366.0,235397718619.2123,22.73,229738629374.66135
2015-12-15,6284091952.0,229738629374.66135,20.95,231038448651.85043
2015-12-16,6455270383.0,231038448651.85043,17.86,211427791136.04297
2015-12-17,6083246203.0,211427791136.04297,18.94,354853751618.6308
2015-12-18,10303108900.0,354853751618.6308,20.7,181250483187.0861
2015-12-21,5306149983.0,181250483187.0861,18.7,169068812422.2669
2015-12-22,4971157079.0,169068812422.2669,16.6,166052063641.7546
2015-12-23,4979395327.0,166052063641.7546,15.57,66187153551.22779
2015-12-24,2092675133.0,66187153551.22779,15.74,124261933170.39096
2015-12-28,3725154733.0,124261933170.39096,16.91,133510759118.67798
2015-12-29,3866911382.0,133510759118.67798,16.08,115357628271.14906
2015-12-30,3552190818.0,115357628271.14906,17.29,137681504678.86133
2015-12-31,4037160431.0,137681504678.86133,18.21,250718371377.23172
2016-01-04,6395999147.0,250718371377.23172,20.7,202201000601.63788
2016-01-05,5546448894.0,202201000601.63788,19.34,233236610743.02124
2016-01-06,6371846723.0,233236610743.02124,20.59,267631790768.33112
2016-01-07,7490611352.0,267631790768.33112,24.99,235488171061.08505
2016-01-08,6790430649.0,235488171061.08505,27.01,233202035389.98212
2016-01-11,6852852077.0,233202035389.98212,24.3,223815131614.2827
2016-01-12,6883934707.0,223815131614.2827,22.47,254778485559.28564
2016-01-13,7543353094.0,254778485559.28564,25.22,268663558204.8214
2016-01-14,7652717213.0,268663558204.8214,23.95,293418973595.8564
2016-01-15,8146130113.0,293418973595.8564,27.02,243348979834.24225
2016-01-19,7204016053.0,243348979834.24225,26.05,315828736045.5403
2016-01-20,9372649023.0,315828736045.5403,27.59,238228287228.8356
2016-01-21,7314350925.0,238228287228.8356,26.69,224675166721.5429
2016-01-22,6900762556.0,224675166721.5429,22.34,205618666682.8921
2016-01-25,6400586987.0,205618666682.8921,24.15,204760217276.72223
2016-01-26,6201936998.0,204760217276.72223,22.5,233843848141.74683
2016-01-27,6701652071.0,233843848141.74683,23.11,254498165558.83032
2016-01-28,6866068769.0,254498165558.83032,22.42,306394585510.7677
2016-01-29,7967424691.0,306394585510.7677,20.2,226847813711.15424
2016-02-01,6191150132.0,226847813711.15424,19.98,238534284453.6036
